id,date_start,date_end,latitude,longitude,type_of_violence,best
543519,2024-10-01,2024-10-01,46.63695,32.61458,1,7
543520,2024-10-01,2024-10-01,47.84126,35.121166,1,1
544287,2024-10-01,2024-10-01,51.77006,34.06729,1,1
544289,2024-10-01,2024-10-01,48.30161,37.37398,1,2
544290,2024-10-01,2024-10-01,50.24047,36.79312,1,2
545205,2024-10-01,2024-10-01,47.49629,34.41026,1,1
546584,2024-10-02,2024-10-02,46.67666,32.73061,1,1
546585,2024-10-02,2024-10-02,46.63695,32.61458,1,1
546594,2024-10-02,2024-10-02,48.24221,37.33707,1,2
546671,2024-10-03,2024-10-03,52.02407,31.8542,1,3
546674,2024-10-03,2024-10-03,48.32113,37.763277,1,1
546675,2024-10-03,2024-10-03,50.24047,36.79312,1,2
546676,2024-10-03,2024-10-03,48.055356,37.369373,1,1
546699,2024-10-04,2024-10-04,46.625231,32.441369,1,1
546700,2024-10-04,2024-10-04,46.570878,32.145303,1,1
546701,2024-10-01,2024-10-01,48.221848,37.198509,1,16
546702,2024-10-04,2024-10-04,50.307818,37.014103,1,1
546768,2024-10-07,2024-10-07,46.466667,30.733333,1,1
546829,2024-10-05,2024-10-05,47.53559,35.90223,1,2
546830,2024-10-05,2024-10-05,48.2688,37.31769,1,2
546834,2024-10-06,2024-10-06,49.30164,37.66386,1,1
546844,2024-10-04,2024-10-05,49.5,36.5,1,1
546846,2024-10-06,2024-10-06,48.520114,37.704963,1,1
546849,2024-10-06,2024-10-06,48.01,37.30175,1,1
546850,2024-10-06,2024-10-06,48.295873,37.270044,1,2
546851,2024-10-06,2024-10-06,50.29078,36.94108,1,2
546852,2024-10-06,2024-10-06,48.59348,37.85724,1,1
546859,2024-10-07,2024-10-07,48.853333,37.625,1,1
546860,2024-10-07,2024-10-07,50.24047,36.79312,1,2
546861,2024-10-07,2024-10-07,48.14708,37.30032,1,2
546863,2024-10-05,2024-10-06,48.871678,38.092445,1,1
546870,2024-10-08,2024-10-08,46.67666,32.73061,1,1
546871,2024-10-08,2024-10-08,49.98081,36.25272,1,2
546873,2024-10-08,2024-10-08,49.5294,37.71496,1,1
546874,2024-10-08,2024-10-08,48.520114,37.704963,1,1
546876,2024-10-08,2024-10-08,48.32113,37.763277,1,1
546878,2024-10-08,2024-10-08,48.2688,37.31769,1,1
547138,2024-10-09,2024-10-09,48.30161,37.37398,1,1
547140,2024-10-09,2024-10-09,48.32113,37.763277,1,1
547142,2024-10-10,2024-10-10,49.5294,37.71496,1,1
547144,2024-10-10,2024-10-10,48.14708,37.30032,1,2
547145,2024-10-10,2024-10-10,50.307818,37.014103,1,2
547154,2024-10-11,2024-10-11,49.706668,37.610816,1,2
547168,2024-10-11,2024-10-11,48.22541,37.26245,1,2
547171,2024-10-11,2024-10-11,47.857511,37.213685,1,2
547172,2024-10-11,2024-10-11,48.47236,37.76498,1,1
547173,2024-10-12,2024-10-12,48.03069,37.37281,1,2
547175,2024-10-12,2024-10-12,48.295873,37.270044,1,2
547183,2024-10-13,2024-10-13,48.2688,37.31769,1,2
547184,2024-10-13,2024-10-13,50.211378,36.726393,1,2
547211,2024-10-14,2024-10-14,46.466667,30.733333,1,1
547212,2024-10-14,2024-10-14,47.218498,33.87503,1,2
547215,2024-10-14,2024-10-14,48.055356,37.369373,1,2
547216,2024-10-14,2024-10-14,48.26196,37.38118,1,2
547263,2024-10-15,2024-10-15,49.5294,37.71496,1,1
547272,2024-10-16,2024-10-16,48.23278,37.33693,1,2
547273,2024-10-16,2024-10-16,50.24047,36.79312,1,2
547338,2024-10-03,2024-10-03,48.07089,37.2883,1,1
547339,2024-10-03,2024-10-03,48.32804,37.68157,1,1
547341,2024-10-03,2024-10-04,46.6406,32.61589,1,1
547372,2024-10-04,2024-10-04,46.63695,32.61458,1,1
547373,2024-10-04,2024-10-04,49.38212,37.85364,1,1
547374,2024-10-04,2024-10-04,49.2695,37.8102,1,1
547380,2024-10-04,2024-10-04,48.59348,37.85724,1,1
547382,2024-10-05,2024-10-05,47.839588,36.835952,1,1
547383,2024-10-05,2024-10-05,48.397804,37.843767,1,1
547385,2024-10-05,2024-10-05,49.30164,37.66386,1,1
547387,2024-10-05,2024-10-05,46.57119,32.39462,1,1
547404,2024-10-06,2024-10-06,49.378586,37.616114,1,1
547405,2024-10-06,2024-10-06,49.38212,37.85364,1,1
547413,2024-10-06,2024-10-06,46.63695,32.61458,1,1
547415,2024-10-07,2024-10-07,51.36107,33.93685,1,2
547423,2024-10-07,2024-10-07,46.6406,32.61589,1,1
547428,2024-10-08,2024-10-08,51.77006,34.06729,1,2
547437,2024-10-08,2024-10-08,47.6449,35.29074,1,1
547476,2024-10-08,2024-10-08,49.24132,37.80742,1,1
547477,2024-10-09,2024-10-09,46.63695,32.61458,1,1
547478,2024-10-09,2024-10-09,46.466667,30.733333,1,9
547481,2024-10-10,2024-10-11,46.466667,30.733333,1,4
547483,2024-10-10,2024-10-10,48.0565,37.28944,1,1
547484,2024-10-11,2024-10-11,50.334151,36.184694,1,1
547485,2024-10-11,2024-10-11,50.1617,35.5256,1,1
547490,2024-10-12,2024-10-12,47.99578,37.08587,1,1
547491,2024-10-12,2024-10-12,48.03069,37.37281,1,1
547493,2024-10-12,2024-10-12,50.10954,36.22102,1,1
547494,2024-10-13,2024-10-13,46.60769,32.31642,1,1
547501,2024-10-13,2024-10-13,48.59348,37.85724,1,2
547502,2024-10-13,2024-10-13,48.8128,38.07827,1,1
547503,2024-10-13,2024-10-13,48.15113,37.2494,1,1
547507,2024-10-14,2024-10-14,46.63695,32.61458,1,2
547508,2024-10-15,2024-10-15,46.959201,31.987586,1,1
547509,2024-10-15,2024-10-15,49.587105,37.708889,1,1
547510,2024-10-17,2024-10-18,49.83465,36.33123,1,1
547511,2024-10-18,2024-10-18,48.055356,37.369373,1,1
547512,2024-10-18,2024-10-18,47.987053,37.271787,1,1
547513,2024-10-18,2024-10-19,48.676944,30.269806,1,1
547514,2024-10-18,2024-10-19,51.86296,33.4698,1,1
547516,2024-10-18,2024-10-18,49.706668,37.610816,1,1
547517,2024-10-19,2024-10-19,46.6406,32.61589,1,1
547518,2024-10-19,2024-10-19,48.74436,37.52769,1,1
547526,2024-10-20,2024-10-20,49.4315,37.64513,1,2
547528,2024-10-17,2024-10-17,48.2688,37.31769,1,1
547529,2024-10-17,2024-10-17,48.32113,37.763277,1,1
547531,2024-10-17,2024-10-17,48.03069,37.37281,1,1
547541,2024-10-18,2024-10-18,48.03069,37.37281,1,2
547542,2024-10-18,2024-10-18,48.36635,37.71965,1,1
547544,2024-10-18,2024-10-18,48.14708,37.30032,1,1
547545,2024-10-19,2024-10-19,46.625231,32.441369,1,1
547548,2024-10-19,2024-10-19,48.30161,37.37398,1,2
547549,2024-10-19,2024-10-19,50.29078,36.94108,1,2
547550,2024-10-20,2024-10-20,51.57167,34.12167,1,1
547551,2024-10-20,2024-10-20,48.30161,37.37398,1,2
547623,2024-10-01,2024-10-02,49.037516,37.568266,1,2
547624,2024-10-01,2024-10-01,48.36007,37.59711,1,1
547626,2024-10-01,2024-10-01,47.987053,37.271787,1,1
547627,2024-10-01,2024-10-01,49.5294,37.71496,1,2
547629,2024-10-01,2024-10-01,46.63695,32.61458,1,1
547630,2024-10-01,2024-10-01,47.53559,35.90223,1,1
547631,2024-10-01,2024-10-01,48.59348,37.85724,1,2
547633,2024-10-01,2024-10-01,47.857511,37.213685,1,2
547730,2024-10-02,2024-10-02,47.74485,36.59698,1,1
547731,2024-10-02,2024-10-02,47.79425,36.99047,1,1
547732,2024-10-02,2024-10-02,48.14,37.74,1,2
547733,2024-10-02,2024-10-02,48.26196,37.38118,1,1
547735,2024-10-02,2024-10-02,48.397804,37.843767,1,1
547736,2024-10-02,2024-10-02,46.6406,32.61589,1,1
547742,2024-10-02,2024-10-02,47.496293,35.684344,1,1
547747,2024-10-03,2024-10-03,48.3,38.05,1,1
547759,2024-10-03,2024-10-03,48.14,37.74,1,2
547761,2024-10-03,2024-10-03,50.211378,36.726393,1,2
547767,2024-10-03,2024-10-03,47.333839,33.565379,1,2
547768,2024-10-03,2024-10-03,47.702784,37.201793,1,2
547769,2024-10-03,2024-10-03,49.508475,37.937847,1,2
547799,2024-10-04,2024-10-04,51.15983,34.55125,1,2
547804,2024-10-04,2024-10-04,49.508475,37.937847,1,2
547805,2024-10-04,2024-10-04,46.70436,32.82032,1,2
547810,2024-10-05,2024-10-05,48.410058,37.907851,1,1
547812,2024-10-05,2024-10-05,48.14708,37.30032,1,1
547814,2024-10-05,2024-10-05,46.7939,33.15471,1,1
547815,2024-10-05,2024-10-05,47.83972,35.14057,1,1
547817,2024-10-05,2024-10-05,47.82354,36.57215,1,1
547818,2024-10-05,2024-10-05,47.857511,37.213685,1,1
547896,2024-10-06,2024-10-06,48.0,37.805278,1,1
547897,2024-10-05,2024-10-05,49.041997,38.210206,1,1
547899,2024-10-06,2024-10-06,47.857511,37.213685,1,1
547902,2024-10-06,2024-10-06,47.839588,36.835952,1,1
547905,2024-10-06,2024-10-06,46.63737,32.6151,1,1
547906,2024-10-06,2024-10-06,47.52715,35.82238,1,1
547908,2024-10-06,2024-10-06,50.29078,36.94108,1,1
547909,2024-10-06,2024-10-06,50.20366,36.40774,1,1
547910,2024-10-06,2024-10-06,48.14,37.74,1,2
547911,2024-10-06,2024-10-06,48.52069,37.80952,1,1
547912,2024-10-06,2024-10-06,48.871678,38.092445,1,1
547975,2024-10-21,2024-10-21,47.84126,35.121166,1,3
548023,2024-10-21,2024-10-21,48.295873,37.270044,1,2
548024,2024-10-21,2024-10-21,47.987053,37.271787,1,1
548025,2024-10-21,2024-10-22,50.9216,34.80029,1,3
548026,2024-10-21,2024-10-22,46.6406,32.61589,1,1
548027,2024-10-21,2024-10-21,48.229477,37.199909,1,1
548029,2024-10-22,2024-10-22,49.71595,37.67852,1,1
548030,2024-10-22,2024-10-22,47.648807,34.610767,1,1
548033,2024-10-21,2024-10-22,47.94042,37.16221,1,2
548034,2024-10-22,2024-10-22,48.42253,37.6681,1,2
548035,2024-10-22,2024-10-22,48.83628,37.9869,1,1
548062,2024-10-23,2024-10-23,47.59015,35.36399,1,2
548063,2024-10-23,2024-10-23,46.7939,33.15471,1,1
548064,2024-10-18,2024-10-18,48.14708,37.30032,1,2
548065,2024-10-21,2024-10-21,48.302288,37.516739,1,2
548066,2024-10-21,2024-10-21,47.9648,37.43602,1,2
548067,2024-10-22,2024-10-22,48.295873,37.270044,1,1
548068,2024-10-22,2024-10-22,50.24047,36.79312,1,2
548069,2024-10-22,2024-10-22,48.22541,37.26245,1,2
548073,2024-10-23,2024-10-23,47.26546,33.87688,1,1
548074,2024-10-23,2024-10-23,48.2688,37.31769,1,1
548075,2024-10-23,2024-10-23,48.32113,37.763277,1,1
548167,2024-10-07,2024-10-07,47.704948,36.705201,1,2
548168,2024-10-07,2024-10-07,46.6406,32.61589,1,1
548169,2024-10-07,2024-10-07,47.52568,35.43912,1,1
548173,2024-10-07,2024-10-07,49.26299,37.85751,1,1
548193,2024-10-07,2024-10-07,49.720989,37.718728,1,1
548194,2024-10-07,2024-10-07,48.397804,37.843767,1,1
548195,2024-10-07,2024-10-07,48.14708,37.30032,1,1
548199,2024-10-08,2024-10-08,48.41955,38.032433,1,2
548205,2024-10-08,2024-10-08,48.3,38.05,1,1
548208,2024-10-08,2024-10-08,50.29078,36.94108,1,1
548209,2024-10-08,2024-10-08,50.20366,36.40774,1,1
548211,2024-10-08,2024-10-08,49.508475,37.937847,1,2
548214,2024-10-08,2024-10-08,46.6406,32.61589,1,1
548216,2024-10-08,2024-10-08,47.542135,35.367308,1,1
548220,2024-10-08,2024-10-08,48.14,37.74,1,2
548221,2024-10-08,2024-10-08,47.786361,36.698694,1,1
548223,2024-10-08,2024-10-08,47.857511,37.213685,1,1
548285,2024-10-09,2024-10-09,49.508475,37.937847,1,2
548286,2024-10-09,2024-10-09,48.14,37.74,1,2
548287,2024-10-09,2024-10-09,48.302288,37.516739,1,2
548288,2024-10-09,2024-10-09,50.29078,36.94108,1,1
548289,2024-10-09,2024-10-09,50.20366,36.40774,1,1
548290,2024-10-09,2024-10-09,47.857511,37.213685,1,1
548291,2024-10-09,2024-10-09,47.5,36.38,1,1
548292,2024-10-09,2024-10-09,46.70436,32.82032,1,2
548295,2024-10-09,2024-10-10,46.750488,33.367315,1,1
548296,2024-10-10,2024-10-10,47.49629,34.41026,1,1
548386,2024-10-10,2024-10-10,47.704948,36.705201,1,2
548387,2024-10-10,2024-10-10,47.333839,33.565379,1,2
548389,2024-10-10,2024-10-10,48.14,37.74,1,2
548392,2024-10-10,2024-10-10,48.14,37.74,1,2
548424,2024-10-11,2024-10-11,50.20366,36.40774,1,1
548425,2024-10-11,2024-10-11,50.29078,36.94108,1,1
548427,2024-10-11,2024-10-11,47.83972,35.14057,1,1
548428,2024-10-11,2024-10-11,46.78551,33.35002,1,1
548429,2024-10-11,2024-10-11,48.14,37.74,1,2
548430,2024-10-11,2024-10-11,49.508475,37.937847,1,2
548431,2024-10-11,2024-10-11,48.14708,37.30032,1,1
548433,2024-10-11,2024-10-11,48.32113,37.763277,1,1
548434,2024-10-11,2024-10-11,47.797222,36.813333,1,2
548446,2024-10-12,2024-10-12,48.34072,38.4049,1,1
548447,2024-10-12,2024-10-12,48.3,38.05,1,1
548449,2024-10-12,2024-10-12,47.857511,37.213685,1,1
548450,2024-10-12,2024-10-12,47.67802,36.4788,1,1
548456,2024-10-12,2024-10-12,47.83972,35.14057,1,1
548457,2024-10-12,2024-10-12,46.6406,32.61589,1,1
548458,2024-10-12,2024-10-12,50.29078,36.94108,1,1
548459,2024-10-12,2024-10-12,50.20366,36.40774,1,1
548476,2024-10-13,2024-10-13,49.508475,37.937847,1,2
548477,2024-10-13,2024-10-13,48.397804,37.843767,1,1
548478,2024-10-13,2024-10-13,48.14708,37.30032,1,1
548479,2024-10-13,2024-10-13,50.20366,36.40774,1,1
548480,2024-10-13,2024-10-13,50.29078,36.94108,1,1
548481,2024-10-13,2024-10-13,46.63737,32.6151,1,1
548482,2024-10-13,2024-10-13,47.538806,35.468176,1,1
548484,2024-10-12,2024-10-12,48.90421,38.44094,1,2
548540,2024-10-14,2024-10-14,50.20366,36.40774,1,1
548541,2024-10-14,2024-10-14,50.29078,36.94108,1,1
548542,2024-10-14,2024-10-14,49.00048,38.11234,1,1
548544,2024-10-14,2024-10-14,49.542452,37.893482,1,1
548546,2024-10-14,2024-10-14,47.839588,36.835952,1,2
548547,2024-10-14,2024-10-14,47.8815,37.35702,1,1
548549,2024-10-14,2024-10-14,48.702079,37.854162,1,1
548552,2024-10-14,2024-10-14,46.67666,32.73061,1,1
548553,2024-10-14,2024-10-14,47.538806,35.468176,1,1
548554,2024-10-14,2024-10-14,48.410058,37.907851,1,1
548557,2024-10-14,2024-10-14,48.295873,37.270044,1,1
548585,2024-10-15,2024-10-15,49.5,36.5,1,1
548586,2024-10-15,2024-10-15,49.16756,37.97801,1,1
548588,2024-10-15,2024-10-15,47.37839,33.96474,1,1
548590,2024-10-15,2024-10-15,47.83972,35.14057,1,1
548591,2024-10-15,2024-10-15,48.14708,37.30032,1,1
548594,2024-10-15,2024-10-15,48.32113,37.763277,1,1
548595,2024-10-15,2024-10-15,50.29078,36.94108,1,1
548596,2024-10-15,2024-10-15,50.20366,36.40774,1,1
548602,2024-10-15,2024-10-15,47.82354,36.57215,1,1
548603,2024-10-15,2024-10-15,47.857511,37.213685,1,1
548615,2024-10-16,2024-10-16,46.5486,32.92787,1,1
548617,2024-10-16,2024-10-16,47.82354,36.57215,1,1
548618,2024-10-16,2024-10-16,47.838199,37.105957,1,1
548619,2024-10-16,2024-10-16,46.6406,32.61589,1,1
548620,2024-10-16,2024-10-16,47.545036,35.699988,1,1
548621,2024-10-16,2024-10-16,48.14,37.74,1,2
548623,2024-10-16,2024-10-16,50.20366,36.40774,1,1
548624,2024-10-16,2024-10-16,50.29078,36.94108,1,1
548625,2024-10-16,2024-10-16,48.39489,37.79102,1,1
548626,2024-10-16,2024-10-16,48.14708,37.30032,1,1
548630,2024-10-17,2024-10-17,48.3,38.05,1,1
548635,2024-10-17,2024-10-17,47.333839,33.565379,1,2
548636,2024-10-17,2024-10-17,48.268307,38.370347,1,1
548637,2024-10-17,2024-10-17,48.221848,37.198509,1,1
548638,2024-10-17,2024-10-17,47.704948,36.705201,1,2
548639,2024-10-17,2024-10-17,50.29078,36.94108,1,1
548643,2024-10-17,2024-10-17,50.20366,36.40774,1,1
548687,2024-10-18,2024-10-18,46.618259,32.710731,1,1
548792,2024-10-18,2024-10-18,50.20366,36.40774,1,1
548793,2024-10-18,2024-10-18,50.29078,36.94108,1,1
548804,2024-10-18,2024-10-18,48.14,37.74,1,2
548845,2024-10-18,2024-10-18,48.295873,37.270044,1,1
548847,2024-10-18,2024-10-18,48.397804,37.843767,1,1
548851,2024-10-18,2024-10-18,47.857511,37.213685,1,2
548853,2024-10-18,2024-10-18,48.92594,38.18583,1,1
548856,2024-10-18,2024-10-18,49.160373,37.952638,1,1
548886,2024-10-18,2024-10-18,47.333839,33.565379,1,2
548899,2024-10-19,2024-10-19,47.857511,37.213685,1,2
548901,2024-10-19,2024-10-19,48.084002,37.317512,1,1
548902,2024-10-19,2024-10-19,48.397804,37.843767,1,1
549265,2024-10-19,2024-10-19,48.14,37.74,1,2
549266,2024-10-19,2024-10-19,50.29078,36.94108,1,1
549267,2024-10-19,2024-10-19,50.20366,36.40774,1,1
549268,2024-10-19,2024-10-19,49.56723,37.8322,1,1
549269,2024-10-19,2024-10-19,49.09226,37.96081,1,1
549270,2024-10-19,2024-10-19,47.542135,35.367308,1,1
549271,2024-10-19,2024-10-19,46.63695,32.61458,1,1
549283,2024-10-24,2024-10-24,49.706668,37.610816,1,1
549472,2024-10-24,2024-10-24,48.57909,37.60941,1,2
549473,2024-10-24,2024-10-24,48.21503,37.19076,1,2
549474,2024-10-24,2024-10-24,48.21364,37.2219,1,1
549487,2024-10-24,2024-10-25,49.16756,37.97801,1,1
549495,2024-10-25,2024-10-25,46.62436,32.30784,1,1
549498,2024-10-25,2024-10-25,50.45,30.52333,1,1
549499,2024-10-25,2024-10-25,48.468196,35.028785,1,5
549555,2024-10-26,2024-10-26,50.198897,30.090833,1,1
549559,2024-10-26,2024-10-26,46.625231,32.441369,1,1
549560,2024-10-26,2024-10-26,46.68333,32.7,1,1
549597,2024-10-26,2024-10-26,50.09066,36.98195,1,1
549604,2024-10-26,2024-10-26,46.570878,32.145303,1,2
549607,2024-10-26,2024-10-26,48.520114,37.704963,1,1
549667,2024-10-26,2024-10-26,48.899072,37.72576,1,1
549668,2024-10-27,2024-10-27,46.63695,32.61458,1,1
549673,2024-10-27,2024-10-27,46.63185,31.73879,1,1
549674,2024-10-27,2024-10-27,46.63695,32.61458,1,4
549679,2024-10-27,2024-10-28,46.67666,32.73061,1,1
549689,2024-10-28,2024-10-28,47.910483,33.391783,1,2
549691,2024-10-29,2024-10-29,49.98081,36.25272,1,4
549693,2024-10-28,2024-10-28,46.7939,33.15471,1,1
549695,2024-10-28,2024-10-28,48.295873,37.270044,1,1
549700,2024-10-29,2024-10-29,46.63695,32.61458,1,2
549704,2024-10-29,2024-10-29,46.41761,30.48177,1,1
549811,2024-10-29,2024-10-29,46.6406,32.61589,1,1
549814,2024-10-29,2024-10-29,47.94495,37.12224,1,1
549822,2024-10-30,2024-10-30,46.72185,32.81139,1,1
549824,2024-10-30,2024-10-30,51.08113,34.77089,1,1
549987,2024-10-30,2024-10-30,49.98081,36.25272,1,3
549990,2024-10-30,2024-10-30,47.91801,37.22885,1,1
549991,2024-10-30,2024-10-30,48.01274,37.25884,1,1
549992,2024-10-30,2024-10-30,48.621389,37.527778,1,1
549993,2024-10-30,2024-10-30,49.019998,37.929956,1,2
550000,2024-10-31,2024-10-31,46.842916,33.432214,1,1
550027,2024-11-01,2024-11-01,49.98081,36.25272,1,2
550182,2024-10-24,2024-10-24,48.302288,37.516739,1,2
550184,2024-10-24,2024-10-24,47.9648,37.43602,1,2
550283,2024-10-01,2024-10-01,49.478827,38.211317,1,5
550285,2024-10-01,2024-10-01,48.165895,37.492133,1,3
550287,2024-10-01,2024-10-01,48.178318,37.630405,1,3
550288,2024-10-02,2024-10-02,47.749789,36.818011,1,1
550289,2024-10-02,2024-10-02,46.291701,33.174131,1,6
550290,2024-10-02,2024-10-02,48.74121,37.98987,1,1
550291,2024-10-02,2024-10-02,48.006667,37.512778,1,12
550292,2024-10-02,2024-10-02,48.85489,38.26829,1,8
550293,2024-10-02,2024-10-02,49.041997,38.210206,1,1
550299,2024-10-03,2024-10-03,48.221848,37.198509,1,3
550300,2024-10-03,2024-10-03,47.973271,37.3965,1,1
550303,2024-10-03,2024-10-03,48.32726,37.84336,1,7
550304,2024-10-03,2024-10-03,47.9648,37.43602,1,1
550305,2024-10-03,2024-10-03,48.37124,37.798595,1,5
550308,2024-10-03,2024-10-03,47.991858,37.40147,1,7
550310,2024-10-03,2024-10-03,47.78031,37.25064,1,8
550313,2024-10-03,2024-10-03,48.3534,37.83451,1,12
550314,2024-10-04,2024-10-04,47.82583,37.31184,1,1
550317,2024-10-04,2024-10-04,48.16348,37.64492,1,7
550318,2024-10-04,2024-10-04,47.86651,37.40701,1,5
550320,2024-10-04,2024-10-04,48.14708,37.30032,1,5
550321,2024-10-04,2024-10-04,47.874642,37.343497,1,5
550323,2024-10-04,2024-10-04,48.178318,37.630405,1,9
550324,2024-10-04,2024-10-04,50.29078,36.94108,1,12
550327,2024-10-04,2024-10-04,50.24047,36.79312,1,1
550332,2024-10-06,2024-10-06,48.14708,37.30032,1,4
550333,2024-10-05,2024-10-05,50.24803,36.81685,1,1
550334,2024-10-05,2024-10-05,49.4747,38.15302,1,4
550335,2024-10-05,2024-10-05,47.78031,37.25064,1,11
550337,2024-10-06,2024-10-06,47.86651,37.40701,1,1
550338,2024-10-05,2024-10-05,49.56723,37.8322,1,13
550339,2024-10-05,2024-10-05,48.74412,38.15272,1,11
550341,2024-10-05,2024-10-05,48.221848,37.198509,1,5
550342,2024-10-05,2024-10-05,48.193729,37.541002,1,6
550345,2024-10-25,2024-10-25,49.378586,37.616114,1,1
550346,2024-10-25,2024-10-25,48.22541,37.26245,1,2
550348,2024-10-25,2024-10-25,50.29078,36.94108,1,2
550350,2024-10-26,2024-10-26,48.30161,37.37398,1,2
550355,2024-10-24,2024-10-27,48.14708,37.30032,3,2
550356,2024-10-27,2024-10-27,48.23278,37.33693,1,2
550360,2024-10-06,2024-10-06,47.86863,37.44512,1,1
550361,2024-10-06,2024-10-06,47.86863,37.44512,1,5
550362,2024-10-06,2024-10-06,48.859691,38.199854,1,7
550363,2024-10-07,2024-10-07,48.864176,38.272404,1,7
550364,2024-10-06,2024-10-06,47.86651,37.40701,1,1
550365,2024-10-06,2024-10-06,48.999497,37.967459,1,1
550366,2024-10-06,2024-10-06,49.00048,38.11234,1,15
550368,2024-10-06,2024-10-06,48.74412,38.15272,1,18
550392,2024-10-07,2024-10-07,47.78172,37.07086,1,5
550393,2024-10-07,2024-10-07,50.28508,36.45585,1,1
550394,2024-10-07,2024-10-07,48.14708,37.30032,1,5
550395,2024-10-07,2024-10-07,48.90421,38.44094,1,8
550396,2024-10-07,2024-10-07,49.5,36.5,1,3
550398,2024-10-08,2024-10-08,49.5,36.5,1,5
550401,2024-10-08,2024-10-08,48.448502,38.265013,1,5
550402,2024-10-08,2024-10-08,47.78172,37.07086,1,10
550403,2024-10-08,2024-10-08,48.178318,37.630405,1,3
550404,2024-10-08,2024-10-08,48.32339,38.52272,1,2
550405,2024-10-08,2024-10-08,48.3713,37.892371,1,5
550406,2024-10-08,2024-10-08,47.82583,37.31184,1,10
550408,2024-10-09,2024-10-09,49.8775,37.497109,1,1
550420,2024-10-28,2024-10-28,48.520114,37.704963,1,1
550422,2024-10-28,2024-10-28,50.29078,36.94108,1,2
550423,2024-10-28,2024-10-28,48.2688,37.31769,1,2
550424,2024-10-29,2024-10-29,47.973271,37.3965,1,2
550425,2024-10-29,2024-10-29,48.20135,37.33929,1,2
550432,2024-10-30,2024-10-30,49.71595,37.67852,1,1
550433,2024-10-30,2024-10-30,48.295873,37.270044,1,2
550434,2024-10-09,2024-10-09,47.82583,37.31184,1,5
550437,2024-10-09,2024-10-09,48.14,37.74,1,10
550438,2024-10-09,2024-10-09,49.09226,37.96081,1,5
550439,2024-10-09,2024-10-09,50.30106,36.39886,1,5
550440,2024-10-09,2024-10-09,46.6406,32.61589,1,8
550443,2024-10-31,2024-10-31,49.706668,37.610816,1,1
550447,2024-10-31,2024-10-31,48.22541,37.26245,1,2
550448,2024-10-31,2024-10-31,50.298958,37.024192,1,2
550453,2024-10-10,2024-10-10,48.85489,38.26829,1,7
550454,2024-10-10,2024-10-10,47.78031,37.25064,1,5
550458,2024-10-11,2024-10-11,48.0,38.0,1,5
550474,2024-10-11,2024-10-11,49.09226,37.96081,1,7
550475,2024-10-11,2024-10-11,48.707778,38.147778,1,1
550476,2024-10-11,2024-10-11,48.178318,37.630405,1,3
550478,2024-10-11,2024-10-11,48.20135,37.33929,1,5
550479,2024-10-11,2024-10-11,48.14789,37.36376,1,5
550491,2024-11-01,2024-11-01,48.23401,37.27637,1,1
550494,2024-11-01,2024-11-01,48.32113,37.763277,1,1
550532,2024-10-20,2024-10-20,46.6406,32.61589,1,2
550533,2024-10-20,2024-10-20,47.83972,35.14057,1,2
550538,2024-10-20,2024-10-20,49.5,36.5,1,2
550543,2024-10-20,2024-10-20,48.14,37.74,1,2
550593,2024-10-20,2024-10-20,48.14,37.74,1,2
550595,2024-10-20,2024-10-20,48.92,39.02,1,2
550596,2024-10-20,2024-10-20,49.5,36.5,1,2
550640,2024-10-21,2024-10-21,47.49629,34.41026,1,2
550656,2024-10-21,2024-10-22,47.498902,34.623017,1,1
550667,2024-10-21,2024-10-21,48.14,37.74,1,2
550673,2024-10-21,2024-10-21,48.14,37.74,1,2
550676,2024-10-22,2024-10-22,46.618259,32.710731,1,1
550678,2024-10-21,2024-10-21,47.83972,35.14057,1,2
550679,2024-10-21,2024-10-21,46.6406,32.61589,1,2
550680,2024-10-21,2024-10-21,48.5,35.0,1,2
550689,2024-10-21,2024-10-21,49.5,36.5,1,2
550694,2024-10-22,2024-10-22,47.921111,37.578056,1,1
550696,2024-10-22,2024-10-22,46.6406,32.61589,1,2
550700,2024-10-22,2024-10-22,49.5,36.5,1,2
550705,2024-10-22,2024-10-22,47.83972,35.14057,1,2
550706,2024-10-22,2024-10-22,48.14,37.74,1,2
550723,2024-10-23,2024-10-23,46.6406,32.61589,1,1
550725,2024-10-23,2024-10-23,47.83972,35.14057,1,1
550728,2024-10-23,2024-10-23,48.14,37.74,1,2
550737,2024-10-23,2024-10-23,49.5,36.5,1,2
550824,2024-10-25,2024-10-25,49.5,36.5,1,2
550825,2024-10-25,2024-10-25,48.92,39.02,1,2
550827,2024-10-25,2024-10-25,49.5,36.5,1,2
550830,2024-10-25,2024-10-25,48.14,37.74,1,2
550831,2024-10-25,2024-10-25,47.83972,35.14057,1,2
550894,2024-10-12,2024-10-12,49.542452,37.893482,1,5
550895,2024-10-12,2024-10-12,48.221848,37.198509,1,5
550896,2024-10-12,2024-10-12,49.00048,38.11234,1,1
550897,2024-10-12,2024-10-12,48.14708,37.30032,1,6
550899,2024-10-12,2024-10-12,49.76293,37.69374,1,7
550900,2024-10-13,2024-10-13,47.874642,37.343497,1,32
550904,2024-10-13,2024-10-13,48.14,37.74,1,6
550907,2024-10-13,2024-10-13,48.0,37.805278,1,5
550908,2024-10-13,2024-10-13,48.06693,37.66642,1,5
550909,2024-10-13,2024-10-13,48.592436,37.99993,1,3
