event_date,event_type,sub_event_type,latitude,longitude,fatalities
2025-01-10,Explosions/Remote violence,Air/drone strike,47.8479,35.1602,0
2025-01-09,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.6783,34.0591,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.8875,36.744,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.58,36.034,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.368,34.3045,0
2025-01-04,Explosions/Remote violence,Air/drone strike,52.2353,33.7928,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.6984,35.4544,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.5424,35.3662,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.7346,34.1884,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.5325,35.8978,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.2305,36.3402,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.4896,34.2315,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.6354,34.6277,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.6918,34.9882,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.7697,34.7311,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.5621,35.6972,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.7807,36.6353,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.7588,35.3796,0
2025-01-04,Explosions/Remote violence,Air/drone strike,52.3279,33.4544,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.3345,37.2097,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.4527,35.5367,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.8019,35.382,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.972,36.9995,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.5514,35.5816,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.5605,31.3125,0
2025-01-04,Explosions/Remote violence,Air/drone strike,46.6449,31.8181,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.6278,34.0569,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.6924,34.1259,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.8952,35.3546,0
2025-01-04,Explosions/Remote violence,Air/drone strike,47.9974,37.0851,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.4243,35.4799,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.8139,34.2283,0
2025-01-04,Explosions/Remote violence,Air/drone strike,50.2989,37.0333,0
2025-01-04,Explosions/Remote violence,Air/drone strike,51.9477,33.7876,0
2025-01-04,Explosions/Remote violence,Air/drone strike,52.2935,32.56,0
2025-01-05,Explosions/Remote violence,Air/drone strike,48.0216,37.0568,0
2025-01-05,Explosions/Remote violence,Air/drone strike,51.845,34.2775,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.5268,36.0004,0
2025-01-05,Explosions/Remote violence,Air/drone strike,48.4136,37.8798,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.394,35.5643,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.6984,35.4544,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.0031,32.1858,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.5424,35.3662,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.2177,32.3804,0
2025-01-05,Explosions/Remote violence,Air/drone strike,49.9808,36.2527,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.0752,31.8412,0
2025-01-05,Explosions/Remote violence,Air/drone strike,49.3699,37.8513,0
2025-01-05,Explosions/Remote violence,Air/drone strike,51.7988,34.327,0
2025-01-05,Explosions/Remote violence,Air/drone strike,48.5333,37.7166,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.2314,32.9145,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.066,35.1628,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.2908,32.4975,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.9529,35.2125,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.5325,35.8978,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.6354,34.6277,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.2937,32.4603,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.5242,35.8235,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.5999,35.7163,0
2025-01-05,Explosions/Remote violence,Air/drone strike,51.3617,33.9367,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.3279,33.4544,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.0628,37.723,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.3345,37.2097,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.9785,36.2256,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.0337,32.8591,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.562,35.373,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.6281,35.2867,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.5514,35.5816,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.31,33.7949,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.9216,34.8003,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.8952,35.3546,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.9974,37.0851,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.8453,36.8353,0
2025-01-05,Explosions/Remote violence,Air/drone strike,50.9291,35.2543,0
2025-01-05,Explosions/Remote violence,Air/drone strike,51.52,34.2598,0
2025-01-05,Explosions/Remote violence,Air/drone strike,51.9477,33.7876,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.2935,32.56,0
2025-01-05,Explosions/Remote violence,Air/drone strike,52.0233,31.9731,0
2025-01-05,Explosions/Remote violence,Air/drone strike,47.5668,33.6474,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.2449,37.6206,0
2025-01-06,Explosions/Remote violence,Air/drone strike,52.075,31.7399,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5268,36.0004,0
2025-01-06,Explosions/Remote violence,Air/drone strike,49.4285,32.0621,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.394,35.5643,0
2025-01-06,Explosions/Remote violence,Air/drone strike,46.6357,31.8734,0
2025-01-06,Explosions/Remote violence,Air/drone strike,51.368,34.3045,0
2025-01-06,Explosions/Remote violence,Air/drone strike,48.2629,37.3789,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2025-01-06,Explosions/Remote violence,Air/drone strike,52.0031,32.1858,0
2025-01-06,Explosions/Remote violence,Air/drone strike,48.4192,37.7561,0
2025-01-06,Explosions/Remote violence,Air/drone strike,52.0771,31.9292,0
2025-01-06,Explosions/Remote violence,Air/drone strike,51.2024,31.1992,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5222,35.441,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5325,35.8978,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.6354,34.6277,0
2025-01-06,Explosions/Remote violence,Air/drone strike,52.2937,32.4603,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.7697,34.7311,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5712,34.3964,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5621,35.6972,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.7807,36.6353,0
2025-01-06,Explosions/Remote violence,Air/drone strike,52.3279,33.4544,0
2025-01-06,Explosions/Remote violence,Air/drone strike,48.4861,37.8265,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.7356,36.533,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.8019,35.382,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5429,34.1551,0
2025-01-06,Explosions/Remote violence,Air/drone strike,49.5937,34.5407,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.4966,35.4525,0
2025-01-06,Explosions/Remote violence,Air/drone strike,52.089,31.7781,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5514,35.5816,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.5889,35.3551,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.0702,32.7914,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5867,35.356,0
2025-01-06,Explosions/Remote violence,Air/drone strike,51.7244,34.4201,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.3846,36.0606,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.4243,35.4799,0
2025-01-06,Explosions/Remote violence,Air/drone strike,52.2935,32.56,0
2025-01-06,Explosions/Remote violence,Air/drone strike,46.6439,31.6956,0
2025-01-06,Explosions/Remote violence,Air/drone strike,52.0233,31.9731,0
2025-01-06,Explosions/Remote violence,Air/drone strike,47.5668,33.6474,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.2799,35.9818,0
2025-01-07,Explosions/Remote violence,Air/drone strike,52.075,31.7399,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.5268,36.0004,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.619,34.5369,0
2025-01-07,Explosions/Remote violence,Air/drone strike,51.9549,34.1244,0
2025-01-07,Explosions/Remote violence,Air/drone strike,48.4262,37.8761,0
2025-01-07,Explosions/Remote violence,Air/drone strike,52.0186,31.8535,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2025-01-07,Explosions/Remote violence,Air/drone strike,52.0031,32.1858,0
2025-01-07,Explosions/Remote violence,Air/drone strike,52.2177,32.3804,0
2025-01-07,Explosions/Remote violence,Air/drone strike,48.4192,37.7561,0
2025-01-07,Explosions/Remote violence,Air/drone strike,52.0752,31.8412,0
2025-01-07,Explosions/Remote violence,Air/drone strike,52.2314,32.9145,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.5222,35.441,0
2025-01-07,Explosions/Remote violence,Air/drone strike,51.4896,34.2315,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.6354,34.6277,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.7697,34.7311,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.5712,34.3964,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.5621,35.6972,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.7807,36.6353,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.7356,36.533,0
2025-01-07,Explosions/Remote violence,Air/drone strike,50.8019,35.382,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.5079,35.4622,0
2025-01-07,Explosions/Remote violence,Air/drone strike,48.9211,38.1276,0
2025-01-07,Explosions/Remote violence,Air/drone strike,47.5514,35.5816,0
2025-01-07,Explosions/Remote violence,Air/drone strike,50.4243,35.4799,0
2025-01-07,Explosions/Remote violence,Air/drone strike,48.859,38.1962,0
2025-01-08,Explosions/Remote violence,Air/drone strike,51.845,34.2775,0
2025-01-08,Explosions/Remote violence,Air/drone strike,51.1483,34.3008,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.6248,32.4425,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.8118,33.2251,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.9494,33.5995,0
2025-01-08,Explosions/Remote violence,Air/drone strike,50.394,35.5643,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.1879,33.7807,0
2025-01-08,Explosions/Remote violence,Air/drone strike,51.7701,34.0673,0
2025-01-08,Explosions/Remote violence,Air/drone strike,50.6984,35.4544,0
2025-01-08,Explosions/Remote violence,Air/drone strike,48.2629,37.3789,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7047,32.6851,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7453,33.0271,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.0987,33.7445,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.5424,35.3662,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.5634,32.3478,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.6361,32.5032,0
2025-01-08,Explosions/Remote violence,Air/drone strike,52.2314,32.9145,0
2025-01-08,Explosions/Remote violence,Air/drone strike,51.4699,34.2039,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7845,33.3377,0
2025-01-08,Explosions/Remote violence,Air/drone strike,50.3299,35.7212,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.6114,35.4482,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7909,33.1492,0
2025-01-08,Explosions/Remote violence,Air/drone strike,48.6535,37.7907,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7306,32.6885,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.9586,33.5505,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7225,32.8131,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.4966,33.3913,0
2025-01-08,Explosions/Remote violence,Air/drone strike,51.0273,35.247,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7056,32.3618,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.8576,33.4881,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.3706,33.1465,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7489,32.9939,0
2025-01-08,Explosions/Remote violence,Air/drone strike,48.2889,37.4132,0
2025-01-08,Explosions/Remote violence,Air/drone strike,52.3279,33.4544,0
2025-01-08,Explosions/Remote violence,Air/drone strike,48.7706,37.8991,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7876,33.3023,0
2025-01-08,Explosions/Remote violence,Air/drone strike,50.4527,35.5367,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7922,33.1985,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.4473,33.9232,0
2025-01-08,Explosions/Remote violence,Air/drone strike,50.9035,35.293,0
2025-01-08,Explosions/Remote violence,Air/drone strike,50.4966,35.4525,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.6364,32.4716,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.1221,33.7705,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7048,32.8225,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.5881,32.1952,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.442,33.2779,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.579,32.1496,0
2025-01-08,Explosions/Remote violence,Air/drone strike,51.6209,34.1471,0
2025-01-08,Explosions/Remote violence,Air/drone strike,51.6924,34.1259,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.1557,33.1031,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7814,33.0559,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7504,32.9513,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.6244,32.3078,0
2025-01-08,Explosions/Remote violence,Air/drone strike,48.74,37.9954,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.4392,33.0446,0
2025-01-08,Explosions/Remote violence,Air/drone strike,46.8646,33.5835,0
2025-01-08,Explosions/Remote violence,Air/drone strike,52.2629,33.6016,0
2025-01-08,Explosions/Remote violence,Air/drone strike,47.3784,33.9647,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.845,34.2775,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.1483,34.3008,0
2025-01-09,Explosions/Remote violence,Air/drone strike,52.1266,32.3454,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.7784,34.4138,0
2025-01-09,Explosions/Remote violence,Air/drone strike,47.619,34.5369,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.394,35.5643,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.7701,34.0673,0
2025-01-09,Explosions/Remote violence,Air/drone strike,52.264,33.289,0
2025-01-09,Explosions/Remote violence,Air/drone strike,49.9808,36.2527,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.1225,37.5655,0
2025-01-09,Explosions/Remote violence,Air/drone strike,52.0752,31.8412,0
2025-01-09,Explosions/Remote violence,Air/drone strike,48.5333,37.7166,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.7746,35.2597,0
2025-01-09,Explosions/Remote violence,Air/drone strike,49.6603,37.6987,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.3299,35.7212,0
2025-01-09,Explosions/Remote violence,Air/drone strike,48.6255,37.7775,0
2025-01-09,Explosions/Remote violence,Air/drone strike,48.0867,33.3928,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.0273,35.247,0
2025-01-09,Explosions/Remote violence,Air/drone strike,47.5712,34.3964,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.7588,35.3796,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.9073,34.6025,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.9035,35.293,0
2025-01-09,Explosions/Remote violence,Air/drone strike,49.5693,37.8295,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.8019,35.382,0
2025-01-09,Explosions/Remote violence,Air/drone strike,47.5429,34.1551,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.4966,35.4525,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.3375,33.8707,0
2025-01-09,Explosions/Remote violence,Air/drone strike,49.9499,37.5485,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.6924,34.1259,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.8952,35.3546,0
2025-01-09,Explosions/Remote violence,Air/drone strike,52.2958,32.4303,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.4243,35.4799,0
2025-01-09,Explosions/Remote violence,Air/drone strike,48.859,38.1962,0
2025-01-09,Explosions/Remote violence,Air/drone strike,50.2989,37.0333,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.52,34.2598,0
2025-01-09,Explosions/Remote violence,Air/drone strike,52.2935,32.56,0
2025-01-09,Explosions/Remote violence,Air/drone strike,52.0233,31.9731,0
2025-01-09,Explosions/Remote violence,Air/drone strike,51.1213,35.0342,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.5268,36.0004,0
2025-01-10,Explosions/Remote violence,Air/drone strike,50.394,35.5643,0
2025-01-10,Explosions/Remote violence,Air/drone strike,51.7701,34.0673,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.6639,36.2563,0
2025-01-10,Explosions/Remote violence,Air/drone strike,46.6528,31.6178,0
2025-01-10,Explosions/Remote violence,Air/drone strike,50.3299,35.7212,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.5325,35.8978,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.6553,35.2558,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.5621,35.6972,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.5242,35.8235,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.7807,36.6353,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.5079,35.4622,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.5514,35.5816,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.5867,35.356,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.3702,31.9877,0
2025-01-10,Explosions/Remote violence,Air/drone strike,52.2958,32.4303,0
2025-01-10,Explosions/Remote violence,Air/drone strike,47.6832,35.3676,0
2025-01-07,Explosions/Remote violence,Shelling/artillery/missile attack,46.8489,35.3653,0
2025-01-09,Strategic developments,Disrupted weapons use,47.9093,33.3933,0
2025-01-10,Battles,Armed clash,47.5424,35.3662,0
2025-01-10,Battles,Armed clash,46.6558,32.6178,34
2025-01-10,Explosions/Remote violence,Shelling/artillery/missile attack,48.438,38.2235,3
2025-01-04,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2025-01-05,Strategic developments,Disrupted weapons use,49.4285,32.0621,0
2025-01-05,Strategic developments,Disrupted weapons use,51.5055,31.2849,0
2025-01-05,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2025-01-05,Strategic developments,Disrupted weapons use,49.9808,36.2527,0
2025-01-05,Strategic developments,Disrupted weapons use,49.5937,34.5407,0
2025-01-05,Strategic developments,Disrupted weapons use,50.9216,34.8003,0
2025-01-05,Strategic developments,Disrupted weapons use,50.2649,28.6767,0
2025-01-06,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2025-01-06,Strategic developments,Disrupted weapons use,49.9808,36.2527,0
2025-01-06,Strategic developments,Disrupted weapons use,48.5153,32.2545,0
2025-01-06,Strategic developments,Disrupted weapons use,46.9672,32.0183,0
2025-01-06,Strategic developments,Disrupted weapons use,49.2296,28.4659,0
2025-01-06,Strategic developments,Disrupted weapons use,50.2649,28.6767,0
2025-01-07,Strategic developments,Disrupted weapons use,49.4285,32.0621,0
2025-01-07,Strategic developments,Disrupted weapons use,49.9808,36.2527,0
2025-01-07,Strategic developments,Disrupted weapons use,48.5153,32.2545,0
2025-01-07,Strategic developments,Disrupted weapons use,46.9672,32.0183,0
2025-01-07,Strategic developments,Disrupted weapons use,49.5937,34.5407,0
2025-01-09,Strategic developments,Disrupted weapons use,49.4285,32.0621,0
2025-01-09,Strategic developments,Disrupted weapons use,51.5055,31.2849,0
2025-01-09,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2025-01-09,Strategic developments,Disrupted weapons use,49.9808,36.2527,0
2025-01-09,Strategic developments,Disrupted weapons use,46.6558,32.6178,0
2025-01-09,Strategic developments,Disrupted weapons use,46.9672,32.0183,0
2025-01-09,Strategic developments,Disrupted weapons use,49.5937,34.5407,0
2025-01-09,Strategic developments,Disrupted weapons use,50.9216,34.8003,0
2025-01-10,Strategic developments,Disrupted weapons use,49.4285,32.0621,0
2025-01-10,Strategic developments,Disrupted weapons use,51.5055,31.2849,0
2025-01-10,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2025-01-10,Strategic developments,Disrupted weapons use,49.9808,36.2527,0
2025-01-10,Strategic developments,Disrupted weapons use,46.6558,32.6178,0
2025-01-10,Strategic developments,Disrupted weapons use,49.5937,34.5407,0
2025-01-10,Strategic developments,Disrupted weapons use,50.9216,34.8003,0
2025-01-10,Strategic developments,Disrupted weapons use,49.2296,28.4659,0
2025-01-10,Strategic developments,Disrupted weapons use,47.8479,35.1602,0
2025-01-04,Explosions/Remote violence,Air/drone strike,48.3133,38.0416,1
2025-01-08,Explosions/Remote violence,Air/drone strike,46.7586,36.7845,0
2025-01-06,Battles,Armed clash,46.6558,32.6178,48
2025-01-07,Battles,Armed clash,46.6558,32.6178,60
2025-01-08,Battles,Armed clash,46.6558,32.6178,69
2025-01-10,Battles,Armed clash,46.6558,32.6178,38
2025-01-09,Explosions/Remote violence,Air/drone strike,49.0495,38.2179,0
2025-01-07,Strategic developments,Disrupted weapons use,48.4593,35.0386,0
2025-01-07,Strategic developments,Disrupted weapons use,50.3587,30.3956,0
2025-01-05,Protests,Peaceful protest,49.4285,32.0621,0
2025-01-05,Protests,Peaceful protest,48.5153,32.2545,0
2025-01-05,Protests,Peaceful protest,46.9672,32.0183,0
2025-01-04,Explosions/Remote violence,Remote explosive/landmine/IED,46.6364,32.4716,0
2025-01-05,Explosions/Remote violence,Remote explosive/landmine/IED,47.4919,33.5306,0
2024-12-30,Strategic developments,Agreement,50.4496,30.5224,0
2024-12-20,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2024-12-31,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2024-12-20,Explosions/Remote violence,Air/drone strike,50.3273,30.5678,1
2024-12-20,Explosions/Remote violence,Air/drone strike,50.427,30.5454,0
2024-12-20,Explosions/Remote violence,Air/drone strike,50.4646,30.4655,0
2024-12-20,Explosions/Remote violence,Air/drone strike,50.4267,30.4538,0
2024-12-14,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2025-01-01,Explosions/Remote violence,Air/drone strike,50.427,30.5454,2
2025-01-03,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,2
2024-12-17,Explosions/Remote violence,Air/drone strike,50.454,30.5982,0
2024-12-17,Explosions/Remote violence,Air/drone strike,50.427,30.5454,0
2024-12-17,Explosions/Remote violence,Air/drone strike,50.4267,30.4538,0
2024-12-19,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2024-12-20,Explosions/Remote violence,Air/drone strike,50.5097,30.6717,0
2024-12-23,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2024-12-24,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2025-01-01,Explosions/Remote violence,Air/drone strike,50.4696,30.3382,0
2025-01-03,Explosions/Remote violence,Air/drone strike,50.4003,30.6807,0
2025-01-03,Explosions/Remote violence,Air/drone strike,50.3273,30.5678,0
2024-12-15,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-12-20,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-12-22,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-12-26,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-12-27,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2025-01-02,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-12-19,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2024-12-15,Protests,Peaceful protest,50.4646,30.4655,0
2024-12-22,Protests,Peaceful protest,50.4646,30.4655,0
2024-12-29,Protests,Peaceful protest,50.4646,30.4655,0
2024-12-23,Strategic developments,Disrupted weapons use,44.6121,33.5244,0
2024-12-30,Strategic developments,Disrupted weapons use,44.6121,33.5244,0
2025-01-06,Strategic developments,Disrupted weapons use,44.6121,33.5244,0
2025-01-06,Explosions/Remote violence,Air/drone strike,50.4496,30.5224,0
2025-01-10,Explosions/Remote violence,Air/drone strike,50.4267,30.4538,0
2025-01-05,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2025-01-09,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2025-01-10,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2025-01-06,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2025-01-07,Strategic developments,Disrupted weapons use,50.4496,30.5224,0
2025-01-05,Protests,Peaceful protest,50.3273,30.5678,0
2025-01-06,Protests,Peaceful protest,50.4931,30.4406,0
2025-01-08,Protests,Peaceful protest,50.4496,30.5224,0
2025-01-16,Explosions/Remote violence,Air/drone strike,50.8508,35.3941,0
2025-01-16,Explosions/Remote violence,Air/drone strike,51.9134,34.1424,0
2025-01-15,Explosions/Remote violence,Air/drone strike,51.7339,34.3415,0
2025-01-14,Explosions/Remote violence,Air/drone strike,50.8508,35.3941,0
2025-01-06,Explosions/Remote violence,Air/drone strike,46.6558,32.6178,2
2025-01-11,Explosions/Remote violence,Air/drone strike,51.7339,34.3415,0
2025-01-12,Explosions/Remote violence,Air/drone strike,51.7339,34.3415,0
2025-01-12,Explosions/Remote violence,Air/drone strike,50.8508,35.3941,0
2025-01-13,Explosions/Remote violence,Air/drone strike,51.9942,31.9972,0
2024-11-08,Battles,Armed clash,47.313,33.9578,0
2025-01-17,Battles,Armed clash,49.6607,37.8615,0
2025-01-15,Battles,Armed clash,49.5959,37.8752,0
2025-01-14,Battles,Armed clash,49.4758,37.7203,0
2025-01-14,Battles,Armed clash,49.5959,37.8752,0
2025-01-11,Battles,Armed clash,49.6607,37.8615,0
2025-01-14,Strategic developments,Disrupted weapons use,43.517,31.245,0
2025-01-16,Explosions/Remote violence,Shelling/artillery/missile attack,51.7339,34.3415,0
